nome_blox,course_name,area_do_conhecimento,area_funcional,nota
Quem quer ser um milionário?,ADMINISTRACAO,Técnico,Finanças e Economia,143.2
INFORMÁTICA APLICADA À ADMINISTRAÇÃO,ADMINISTRACAO,Básico,"Software, Programação e Dados",78.5
Equações Geométricas,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,47.5
Deu Química,ENGENHARIA DE PRODUÇÃO,Técnico,Física e Química,43.6
Clube da Matemática II,ENGENHARIA CIVIL,Quantitativo,Raciocínio Lógico e Matemático,42.8
"Faça amor, não faça guerra",COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,52
Computação Gráfica e mais Além,ENGENHARIA DE COMPUTAÇÃO,Técnico,Game Development,48.900000000000006
Criando valor para a Internacionalização,CIÊNCIAS CONTÁBEIS,Técnico,Logística,51.3
Consultoria – Na prática!,MARKETING,Técnico,Estratégia e Negociação,51.6
Fazendo a Diferença,MARKETING,Complementar,Estratégia e Negociação,39
Fazendo a Diferença,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,31.5
Cadeia de Suprimentos fora da Caixinha,COMÉRCIO EXTERIOR,Técnico,Logística,54.5
FLASH BACK DE MATEMÁTICA (4ª FEIRA),CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,106.19999999999999
REDAÇÃO NOTA MIL- Saiba como escrever e se dar bem.,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,49.599999999999994
Aprovado em 8 Concursos Públicos: o que ele fez?,ENGENHARIA CIVIL,Complementar,Sociedade e Mundo,31.8
REDAÇÃO NOTA MIL - SAIBA COMO ESCREVER E SE DAR BEM,MARKETING,Básico,Sociedade e Mundo,36.300000000000004
LEALDADE: O PARCEIRO CERTO PARA SEU NEGÓCIO,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,45.3
E-COMMERCE: DESCOBRINDO O MAPA DA MINA,ADMINISTRACAO,Técnico,Materiais,62.8
Primeiros passos com Bluprints,SISTEMAS DE INFORMAÇÃO,Técnico,Game Development,0
Economia II,SISTEMAS DE INFORMAÇÃO,Técnico,Finanças e Economia,0
Inglês II,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,0
Agora é Compêtência!,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,0
LOGÍSTICA DE A a Z,CIÊNCIAS CONTÁBEIS,Técnico,Logística,0
Calculando minhas probabilidades de ganhar sempre,MARKETING,Quantitativo,Raciocínio Lógico e Matemático,0
Calculando minhas probabilidades de ganhar sempre,JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,0
Desenho para Engenheiros - Parte 02,ENGENHARIA AMBIENTAL,Técnico,Design e Modelagem,0
MATEMÁTICA I,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,46.8
Negociação Inteligente,ENGENHARIA DE COMPUTAÇÃO,Técnico,Estratégia e Negociação,48
BRANDING: NA MENTE DO CONSUMIDOR!,ADMINISTRACAO,Técnico,Marketing,99
ADMINISTRACAO MERCADOLÓGICA APLICADA,ADMINISTRACAO,Técnico,Marketing,78.7
VENHA SEM MEDO (6ª FEIRA),CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,69.7
Tenho uma mãe chamada Terra,ENGENHARIA DE COMPUTAÇÃO,Complementar,Ciências do Ambiente,38.6
Minha Marca My Love (EaD),SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,28.5
FIDELIDADE OU LEALDADE. QUAL GERA MAIOR RESULTADO $ PARA SEU NEGÓCIO?,MARKETING,Complementar,Marketing,25.8
Começando na Computação Gráfica,SISTEMAS DE INFORMAÇÃO,Técnico,Design e Modelagem,35.6
É um lance de Química,ENGENHARIA AMBIENTAL,Técnico,Física e Química,10
Internacionalizando negócios,COMÉRCIO EXTERIOR,Técnico,Logística,56.5
SISTEMAS OPERACIONAIS: CONHECENDO OS CAMINHOS,ENGENHARIA DE COMPUTAÇÃO,Complementar,"Software, Programação e Dados",43
O Caminho da Organização,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,38.2
Consultoria - Eleve o potencial competitivo das empresas,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,34.9
Consultoria - Eleve o potencial competitivo das empresas,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,41.5
GESTAO PUBLICA,ADMINISTRACAO,Técnico,Estratégia e Negociação,91.5
"Universitários da Esperança, somos o futuro!",ENGENHARIA CIVIL,Complementar,Estratégia e Negociação,61.5
Seja a pessoa certa para o lugar certo,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,0
Exportar é o que importa!,COMÉRCIO EXTERIOR,Técnico,Logística,44.699999999999996
TRANSFORMANDO OS PIXELS EM RESULTADO,JOGOS DIGITAIS,Técnico,Marketing,45.50000000000001
Orátória & Retórica - As melhores dicas para você falar bem.,ENGENHARIA CIVIL,Básico,Sociedade e Mundo,48.9
Guerra dos mundos,ENGENHARIA DE COMPUTAÇÃO,Complementar,Produção,58.3
Dominando o Mundo com a Lógica,JOGOS DIGITAIS,Quantitativo,Tecnologia da Informação,44.5
De Rondônia para o Mundo,COMÉRCIO EXTERIOR,Técnico,Logística,52
Aplicando Técnicas Financeiras,SISTEMAS DE INFORMAÇÃO,Técnico,Finanças e Economia,57.4
INTRODUÇÃO À INFORMÁTICA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,56
ELETIVA I - DIREITO TRABALHISTA E PREVIDENCIÁRIO,ADMINISTRACAO,Básico,Sociedade e Mundo,71.1
FILOSOFIA,ADMINISTRACAO,Básico,Sociedade e Mundo,106.3
GESTAO DE NEGOCIOS NA INTERNET,ADMINISTRACAO,Técnico,Estratégia e Negociação,58.8
Explorando o Direito Aduaneiro,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,39.5
Para que Psicologia no Trabalho?,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,74.5
"Modelagem 3D: Luz, Camera e Ação",SISTEMAS DE INFORMAÇÃO,Técnico,Design e Modelagem,0
ELETIVA III - GESTÃO POR COMPETÊNCIA,ADMINISTRACAO,Técnico,Gestão de Pessoas,66.7
Seja Seguro e Auditável,ENGENHARIA DE COMPUTAÇÃO,Técnico,Tecnologia da Informação,38
PRIMEIROS PASSOS COM BLUEPRINTS,SISTEMAS DE INFORMAÇÃO,Técnico,"Software, Programação e Dados",45
ESTATÍSTICA I,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,39.6
PESSOAS CONECTADAS,MARKETING,Técnico,Gestão de Pessoas,61.8
O JEITINHO BRASILEIRO: SOCIEDADE E CULTURA,ADMINISTRACAO,Básico,Sociedade e Mundo,95.5
GOOGLE X FACE - A BATALHA NA REDE!,MARKETING,Técnico,Marketing,66
RESPONSABILIDADE SOCIAL,ADMINISTRACAO,Complementar,Sociedade e Mundo,107.19999999999999
EAD - Direito Empresarial e Tecnologia,ENGENHARIA DE COMPUTAÇÃO,Complementar,Sociedade e Mundo,33
EAD - Saneamento Ambiental,ENGENHARIA DE PRODUÇÃO,Técnico,Saneamento e hidráulica,30.8
Economia,SISTEMAS DE INFORMAÇÃO,Básico,Finanças e Economia,28
Economia,GESTÃO DE RECURSOS HUMANOS,Básico,Finanças e Economia,36.8
REDAÇÃO NOTA MIL - SAIBA COMO ESCREVER E SE DAR BEM,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,63.3
INFORMAR PARA DECIDIR com SI,ENGENHARIA DE COMPUTAÇÃO,Técnico,Tecnologia da Informação,27
"""APROVADO EM 8 CONCURSOS PÚBLICOS! - O QUE ELE FEZ?",GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,43.5
Bye Bye Estoques,CIÊNCIAS CONTÁBEIS,Técnico,Logística,36
A MATEMÁTICA DAS PIRÂMIDES DO EGITO,ADMINISTRACAO,Quantitativo,Raciocínio Lógico e Matemático,16.5
ORGANIZAÇÃO DE SISTEMAS E MÉTODOS,ADMINISTRACAO,Técnico,Sociedade e Mundo,90.69999999999999
Conversando com os Dados,ENGENHARIA AMBIENTAL,Quantitativo,Raciocínio Lógico e Matemático,29.7
ALGORÍTMOS E ESTRUTURA DE DADOS I,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,34.1
Aprovado em 8 Concursos Públicos: o que ele fez?,ENGENHARIA DE COMPUTAÇÃO,Complementar,Sociedade e Mundo,34.3
GERENCIAMENTO DE PROJETOS,ENGENHARIA DE PRODUÇÃO,Técnico,Projetos,58.00000000000001
MEU PROJETO DE VIDA: PLANEJAMENTO/ELABORAÇÃO/ANÁLISE,ADMINISTRACAO,Técnico,Projetos,44
Engenheiro 7.0,ENGENHARIA DE COMPUTAÇÃO,Complementar,Projetos,47.2
METODOLOGIA DESCOMPLICADA,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,22
Clube da Matemática II,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,38.7
"Faça amor, não faça guerra",ENGENHARIA DE COMPUTAÇÃO,Técnico,Estratégia e Negociação,33.3
"Faça amor, não faça guerra",SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,21
Contabilidade Pública Descomplicada,SISTEMAS DE INFORMAÇÃO,Técnico,Contabilidade,42.5
Consultoria – Na prática!,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,37
Conhecendo as Redes Neurais,JOGOS DIGITAIS,Técnico,Tecnologia da Informação,36
"Dos Materiais, um curso.",ENGENHARIA DE PRODUÇÃO,Técnico,Materiais,88.60000000000001
NEGÓCIOS FAMILIARES,ENGENHARIA CIVIL,Técnico,Estratégia e Negociação,53.8
COMO CRIAR FERRAMENTAS PARA AUXILIAR A GESTÃO DE FINANÇAS?,SISTEMAS DE INFORMAÇÃO,Técnico,Finanças e Economia,67.69999999999999
DESIGN THINKING: O PODER DA INOVAÇÃO 4.0,ADMINISTRACAO,Complementar,Estratégia e Negociação,88.4
LÓGICA COMPUTACIONAL: O PRINCÍPIO DE TUDO (5ª FEIRA),ENGENHARIA DE COMPUTAÇÃO,Quantitativo,"Software, Programação e Dados",75.8
JOGOS EMPRESARIAIS,ADMINISTRACAO,Quantitativo,Gestão de Pessoas,101.39999999999999
HERMENÊUTICA JURÍDICA,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,57.5
ELETIVA IV - LIDERANÇA,ADMINISTRACAO,Complementar,Gestão de Pessoas,69.3
ME CONTE UMA HISTÓRIA - PERSONAGENS E NARRATIVA,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,63.400000000000006
FLASH BACK DE MATEMÁTICA (6ª FEIRA),SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,86.5
VENHA SEM MEDO (4ª FEIRA),CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,84.10000000000001
O VOO DA ÁGUIA,ENGENHARIA DE PRODUÇÃO,Complementar,Estratégia e Negociação,43.5
Minimizando Riscos!,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,34
LEALDADE: O PARCEIRO CERTO PARA SEU NEGÓCIO,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,0
TRANSFORMANDO OS PIXELS EM RESULTADO,MARKETING,Técnico,Marketing,49.099999999999994
GOOGLE X FACE - A BATALHA NA REDE!,ENGENHARIA DE COMPUTAÇÃO,Técnico,Marketing,68
Atitude e Gestão Organizacional,MARKETING,Técnico,Gestão de Pessoas,46.5
Dados Organizados em Estruturas,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",50.5
Conversando com os Dados,CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,40.5
O lado oculto e inesperado de tudo que nos afeta,ENGENHARIA CIVIL,Técnico,Sociedade e Mundo,127.3
PSICOLOGIA APLICADA À ADMINISTRAÇÃO,SISTEMAS DE INFORMAÇÃO,Básico,Gestão de Pessoas,49.6
INTRODUÇÃO À ADMINISTRAÇÃO,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,41
TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO II (EAD),ADMINISTRACAO,Complementar,Estratégia e Negociação,102.10000000000002
TECNOLOGIA DA INFORMAÇÃO (EAD),ADMINISTRACAO,Técnico,Tecnologia da Informação,97
ELETIVA V - GESTÃO DA QUALIDADE,ADMINISTRACAO,Técnico,Produção,98.6
Desmistificando o mundo das taxas de variação,ENGENHARIA AMBIENTAL,Quantitativo,Raciocínio Lógico e Matemático,0
Explorando o Direito Alfandegário,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,0
"Controlando as Finanças da Organização ",ENGENHARIA DE PRODUÇÃO,Técnico,Finanças e Economia,0
PROFISSIONALIZE SUA EMPRESA,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,0
Estratégias de Marcas,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,0
Educação corporativa é a bola da vez: Treinamento,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,0
Mercado de capitais: Um passo para aplicar.,ENGENHARIA DE COMPUTAÇÃO,Técnico,Finanças e Economia,0
Ticket de Negócios.Export,COMÉRCIO EXTERIOR,Técnico,Logística,0
LOGÍSTICA DE A a Z,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,0
LOGÍSTICA DE A a Z,COMÉRCIO EXTERIOR,Técnico,Logística,0
Vamos conhecer o comportamento do Consumidor?,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,0
Tenho uma mãe chamada Terra,ENGENHARIA DE PRODUÇÃO,Complementar,Ciências do Ambiente,43
Equações Diferenciais Ordinárias,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,0
ATITUDES #QUEFAZEMADIFERENÇA,ADMINISTRACAO,Técnico,Gestão de Pessoas,151
EAD - Gerenciando Aplicações em Containers com Kubernetes Integrações,ENGENHARIA DE COMPUTAÇÃO,Complementar,Tecnologia da Informação,0
A MATEMÁTICA DAS PIRÂMIDES DO EGITO,ENGENHARIA AMBIENTAL,Quantitativo,Raciocínio Lógico e Matemático,15.5
FIDELIDADE OU LEALDADE. QUAL GERA MAIOR RESULTADO $ PARA SEU NEGÓCIO?,SISTEMAS DE INFORMAÇÃO,Complementar,Marketing,41.3
Animação e Modelagem de Personagens,SISTEMAS DE INFORMAÇÃO,Técnico,Game Development,0
Algoritmos para Organizar e Procurar Melhor,ADMINISTRACAO,Técnico,"Software, Programação e Dados",0
Internacionalizando negócios,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,40.60000000000001
A Jogatina das Décadas,SISTEMAS DE INFORMAÇÃO,Técnico,Game Development,31
De Eniac a SuperComputador,ENGENHARIA CIVIL,Técnico,Hardware e Redes,30.6
SUPPLY CHAIN,COMÉRCIO EXTERIOR,Básico,Logística,43.7
ELETIVA II - GESTÃO POR COMPETÊNCIA,ADMINISTRACAO,Técnico,Gestão de Pessoas,50.8
LÓGICA COMPUTACIONAL O PRINCÍPIO DE TUDO,ENGENHARIA CIVIL,Quantitativo,Tecnologia da Informação,94.89999999999999
Amante da Sabedoria,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,98.3
O VOO DA ÁGUIA,MARKETING,Complementar,Estratégia e Negociação,54
Calculando minhas probabilidades de ganhar sempre,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Raciocínio Lógico e Matemático,5
ELETIVA V - METODOLOGIA CIENTÍFICA E DA PESQUISA,ADMINISTRACAO,Complementar,Sociedade e Mundo,44.5
VENHA SEM MEDO (4ª FEIRA),SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,72.5
SALVANDO O AÇAÍ!!,CIÊNCIAS CONTÁBEIS,Complementar,Estratégia e Negociação,121
FLASH BACK DE MATEMÁTICA (6ª FEIRA),CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,70.8
LEALDADE: O PARCEIRO CERTO PARA SEU NEGÓCIO,COMÉRCIO EXTERIOR,Técnico,Marketing,24
GOVERNANCA CORPORATIVA,ADMINISTRACAO,Técnico,Estratégia e Negociação,79.1
DESENHO PARA ENGENHEIROS,ENGENHARIA CIVIL,Técnico,Design e Modelagem,94.59999999999998
LÓGICA COMPUTACIONAL,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,57.8
CAFÉ COM POLÍTICA,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,94.89999999999999
GARANTA SUA VAGA NO MERCADO,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,63
DIÁLOGO OU JULGAMENTO?,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,54
"Perceber, Motivar e Decidir",CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,25
Conversando com os Dados,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Raciocínio Lógico e Matemático,25.2
Integrando as diferenças,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,20.7
"Treinar e desenvolver pessoas, qual a diferença?",MARKETING,Técnico,Gestão de Pessoas,33.5
Sonorização de Jogos,SISTEMAS DE INFORMAÇÃO,Complementar,Game Development,32.4
Primeiros passos na Modelagem 3D,SISTEMAS DE INFORMAÇÃO,Técnico,Design e Modelagem,45
Comunicação de Relacionamento e o Ambiente Feliz de Trabalho,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,30
SOLUÇÕES FINANCEIRAS,SISTEMAS DE INFORMAÇÃO,Quantitativo,Finanças e Economia,82.29999999999998
SERÁ QUE SEI PESQUISAR? VAMOS APRENDER!,SISTEMAS DE INFORMAÇÃO,Quantitativo,Finanças e Economia,16
COMUNICACAO EMPRESARIAL,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,35.2
CONHECIMENTO SEM FRONTEIRA,CIÊNCIAS CONTÁBEIS,Quantitativo,Finanças e Economia,71.10000000000001
"PERCEBER, MOTIVAR E DECIDIR",ADMINISTRACAO,Técnico,Gestão de Pessoas,121
FUNDAMENTOS MATEMÁTICOS PARA A INFORMÁTICA,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,46.99999999999999
Ticket de Negócios,COMÉRCIO EXTERIOR,Técnico,Logística,34.5
Débito ou crédito? Como decido?,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,22.3
TEORIA GERAL DA ADMINISTRAÇÃO,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,40.3
AGORA É COMPETÊNCIA!,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,56.199999999999996
As Leis de Newton Continuam Funcionando?,ENGENHARIA DE PRODUÇÃO,Técnico,Fïsica e Química,30
Alta pressão na caldeira: explodiu ?,ENGENHARIA DE COMPUTAÇÃO,Técnico,Física e Química,39
"Tenho uma vó chamada Terra ",ENGENHARIA DE PRODUÇÃO,Complementar,Ciências do Ambiente,30.4
Clube da Matemática II,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,26.5
"Faça amor, não faça guerra",ADMINISTRACAO,Técnico,Estratégia e Negociação,23.5
On ou off não importa! A comunicação tem que ser Integrada.,ENGENHARIA DE COMPUTAÇÃO,Técnico,Marketing,15.5
On ou off não importa! A comunicação tem que ser Integrada.,COMÉRCIO EXTERIOR,Técnico,Marketing,33.9
Equipe 100%,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,21.3
Estratégia de Sísifo,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,38.3
Ser ou Não Ser? De Risc a PC,ENGENHARIA CIVIL,Técnico,Hardware e Redes,21.2
Atuações no Departamento Pessoal e Práticas Trabalhistas,ENGENHARIA CIVIL,Técnico,Gestão de Pessoas,30
Materiais e Iluminação no Game Engine,SISTEMAS DE INFORMAÇÃO,Técnico,Game Development,3.8999999999999995
Seja a pessoa certa para o lugar certo,MARKETING,Técnico,Gestão de Pessoas,41.5
Redes for dummies: superando limites,ENGENHARIA DE COMPUTAÇÃO,Técnico,Hardware e Redes,30.4
Quanto você quer ganhar?,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,37
Aplicações para dispositivos móveis com NativeScript,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",34.3
Dominando o Mundo com a Lógica,ENGENHARIA DE PRODUÇÃO,Quantitativo,Tecnologia da Informação,45
Calculando Minhas Probabilidades de Ganhar Sempre,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,39.3
LABORATÓRIO DE PROGRAMAÇÃO I,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,44.7
ELETIVA II - GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,ADMINISTRACAO,Complementar,Sociedade e Mundo,86.90000000000002
ELETIVA III - RESPONSABILIDADE SOCIOAMBIENTAL,ADMINISTRACAO,Área de conhecimento desconhecido,Área funcional desconhecida,39.099999999999994
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",ADMINISTRACAO,Técnico,Sociedade e Mundo,106.5
Negociação Inteligente,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,29.3
BRANDING: NA MENTE DO CONSUMIDOR!,MARKETING,Técnico,Marketing,76.2
LÓGICA COMPUTACIONAL: O PRINCÍPIO DE TUDO (2ª FEIRA),ENGENHARIA DE PRODUÇÃO,Quantitativo,Tecnologia da Informação,50
"ARRAY, VETOR OU MATRIZ?",ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",77.60000000000001
"Atos do Comércio ",GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,28.4
"Programação Web para Todos ",ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",22.8
LOGÍSTICA,SISTEMAS DE INFORMAÇÃO,Básico,Logística,42.599999999999994
Da Pilha de Café à Fila de Supermercado,ENGENHARIA DE COMPUTAÇÃO,Técnico,"Software, Programação e Dados",25.6
METODOLOGIA DESCOMPLICADA,ENGENHARIA AMBIENTAL,Básico,Sociedade e Mundo,9
Cultura e Clima Organizacional: Como Funciona na Prática,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,32.3
QUER TER UMA CARREIRA DE SUCESSO?,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,53
CONTADOR RAIZ X CONTADOR NUTELLA,SISTEMAS DE INFORMAÇÃO,Básico,Finanças e Economia,42.5
PRIMEIROS PASSOS COM BLUEPRINTS,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",54
PORQUE EU AMO GAME DESIGN,JOGOS DIGITAIS,Técnico,Game Development,60
LEALDADE: O PARCEIRO CERTO PARA SEU NEGÓCIO,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,23.7
Primeiros passos com Bluprints,ENGENHARIA DE COMPUTAÇÃO,Técnico,Game Development,0
Rondo.Agro,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,0
Inglês II,ENGENHARIA DE COMPUTAÇÃO,Básico,Sociedade e Mundo,0
Estratégias de Marcas,JOGOS DIGITAIS,Técnico,Marketing,0
Estratégias de Marcas,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,0
Agora é Compêtência!,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,0
Ticket de Negócios.Export,CIÊNCIAS CONTÁBEIS,Técnico,Logística,0
A comunicação na gestão organizacional,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,0
"EAD - Direito Empresarial, Tecnologia e Mercado",ENGENHARIA DE COMPUTAÇÃO,Complementar,Tecnologia da Informação,0
Animação e Modelagem de Personagens,ENGENHARIA DE COMPUTAÇÃO,Técnico,Game Development,0
INFORMAR PARA DECIDIR,ENGENHARIA CIVIL,Técnico,Estratégia e Negociação,44
Ser Líder ou  Chefe?,GESTÃO DE RECURSOS HUMANOS,Técnico,Gestão de Pessoas,94.6
Levantando informações e requisitos para o seu sof,SISTEMAS DE INFORMAÇÃO,Técnico,"Software, Programação e Dados",68.9
Feedback é olho no olho,ADMINISTRACAO,Técnico,Gestão de Pessoas,119
AQUILO QUE PERTENCE AO CARÁTER - ÉTICA,JOGOS DIGITAIS,Básico,Sociedade e Mundo,32.7
ADMINISTRACAO GERAL,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,65.6
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",ENGENHARIA CIVIL,Técnico,Sociedade e Mundo,94.5
Profissionalize sua Empresa,MARKETING,Técnico,Estratégia e Negociação,30.6
"""APROVADO EM 8 CONCURSOS PÚBLICOS! - O QUE ELE FEZ?",MARKETING,Básico,Sociedade e Mundo,30.8
"ELETIVA V - ESTADO, GOVERNO E GESTÃO PÚBLICA NO BRASIL",ADMINISTRACAO,Complementar,Sociedade e Mundo,61.3
Levantando Informações e Requisitos para o seu Sof,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",26.400000000000002
